strain.code,temp,rate.min,domain,kingdom,phylum,binomial.name,aero,trophy
1274,32.82062467,0.001927005,Bacteria,Bacteria,Proteobacteria,Thiobacillus prosperus,A,A
1274,36.90050919,0.001625668,Bacteria,Bacteria,Proteobacteria,Thiobacillus prosperus,A,A
1274,41.117606,0.001149119,Bacteria,Bacteria,Proteobacteria,Thiobacillus prosperus,A,A
1275,23.1301058,0.000403813,Bacteria,Bacteria,Proteobacteria,Thiobacillus prosperus,A,A
1275,30.0759823,0.000658199,Bacteria,Bacteria,Proteobacteria,Thiobacillus prosperus,A,A
1275,32.92888755,0.000886525,Bacteria,Bacteria,Proteobacteria,Thiobacillus prosperus,A,A
1275,36.89376755,0.001904404,Bacteria,Bacteria,Proteobacteria,Thiobacillus prosperus,A,A
1276,45.28301887,0.000605086,Archaea,Euryarchaeota,Euryarchaeota,Methanobacterium thermoaggregans,AN,A
1276,55.47169811,0.001535086,Archaea,Euryarchaeota,Euryarchaeota,Methanobacterium thermoaggregans,AN,A
1276,60.18867925,0.00189628,Archaea,Euryarchaeota,Euryarchaeota,Methanobacterium thermoaggregans,AN,A
1276,65.47169811,0.003185136,Archaea,Euryarchaeota,Euryarchaeota,Methanobacterium thermoaggregans,AN,A
1276,70.56603774,0.001755427,Archaea,Euryarchaeota,Euryarchaeota,Methanobacterium thermoaggregans,AN,A
1277,74.92565028,0.001922622,Archaea,Crenarchaeota,Crenarchaeota,Acidilobus aceticus,AN,H
1277,79.87784317,0.003862012,Archaea,Crenarchaeota,Crenarchaeota,Acidilobus aceticus,AN,H
1277,81.9776723,0.004271807,Archaea,Crenarchaeota,Crenarchaeota,Acidilobus aceticus,AN,H
1277,84.92800456,0.004629032,Archaea,Crenarchaeota,Crenarchaeota,Acidilobus aceticus,AN,H
1277,89.04814885,0.003862012,Archaea,Crenarchaeota,Crenarchaeota,Acidilobus aceticus,AN,H
1278,65.00710059,0.000250303,Archaea,Crenarchaeota,Crenarchaeota,Sulfolobus tengchongensis,A,H
1278,70.10202874,0.000479108,Archaea,Crenarchaeota,Crenarchaeota,Sulfolobus tengchongensis,A,H
1278,75.00143702,0.000716464,Archaea,Crenarchaeota,Crenarchaeota,Sulfolobus tengchongensis,A,H
1278,79.98174134,0.001055332,Archaea,Crenarchaeota,Crenarchaeota,Sulfolobus tengchongensis,A,H
1278,85.21639899,0.001561892,Archaea,Crenarchaeota,Crenarchaeota,Sulfolobus tengchongensis,A,H
1278,90.10059172,0.001394546,Archaea,Crenarchaeota,Crenarchaeota,Sulfolobus tengchongensis,A,H
1278,95.04513948,0.000482065,Archaea,Crenarchaeota,Crenarchaeota,Sulfolobus tengchongensis,A,H
1279,25,0.000120338,Bacteria,Bacteria,Proteobacteria,Magnetospira thiophila,microA,M
1280,80.02995087,0.001285803,Archaea,Crenarchaeota,Crenarchaeota,Stetteria hydrogenophila,AN,M
1280,85.11694468,0.001588713,Archaea,Crenarchaeota,Crenarchaeota,Stetteria hydrogenophila,AN,M
1280,90.15287907,0.002044147,Archaea,Crenarchaeota,Crenarchaeota,Stetteria hydrogenophila,AN,M
1280,93.13247525,0.002571035,Archaea,Crenarchaeota,Crenarchaeota,Stetteria hydrogenophila,AN,M
1280,95.23907508,0.003078693,Archaea,Crenarchaeota,Crenarchaeota,Stetteria hydrogenophila,AN,M
1280,98.01822316,0.003000855,Archaea,Crenarchaeota,Crenarchaeota,Stetteria hydrogenophila,AN,M
1280,100.0811433,0.002346778,Archaea,Crenarchaeota,Crenarchaeota,Stetteria hydrogenophila,AN,M
1280,101.1190855,0.001657262,Archaea,Crenarchaeota,Crenarchaeota,Stetteria hydrogenophila,AN,M
1280,102.015617,0.00095935,Archaea,Crenarchaeota,Crenarchaeota,Stetteria hydrogenophila,AN,M
1281,65.53205286,0.001027525,Archaea,Euryarchaeota,Euryarchaeota,Methanobacterium thermoautotrophicum,AN,A
1281,70.28754779,0.002158453,Archaea,Euryarchaeota,Euryarchaeota,Methanobacterium thermoautotrophicum,AN,A
1281,74.84314559,0.003249825,Archaea,Euryarchaeota,Euryarchaeota,Methanobacterium thermoautotrophicum,AN,A
1281,80.0950294,0.004065663,Archaea,Euryarchaeota,Euryarchaeota,Methanobacterium thermoautotrophicum,AN,A
1281,85.25210742,0.003453958,Archaea,Euryarchaeota,Euryarchaeota,Methanobacterium thermoautotrophicum,AN,A
1281,90.60818818,0.001547731,Archaea,Euryarchaeota,Euryarchaeota,Methanobacterium thermoautotrophicum,AN,A
1282,60.83156318,0.001445143,Archaea,Euryarchaeota,Euryarchaeota,Methanobacterium thermoautotrophicum,AN,A
1283,50.19453078,0.00187858,Archaea,Euryarchaeota,Euryarchaeota,Methanothermus fervidus,AN,A
1283,55.17362431,0.002376444,Archaea,Euryarchaeota,Euryarchaeota,Methanothermus fervidus,AN,A
1283,60.28777139,0.003373183,Archaea,Euryarchaeota,Euryarchaeota,Methanothermus fervidus,AN,A
1283,65.16892874,0.00346236,Archaea,Euryarchaeota,Euryarchaeota,Methanothermus fervidus,AN,A
1283,70.33539789,0.002970456,Archaea,Euryarchaeota,Euryarchaeota,Methanothermus fervidus,AN,A
1283,75.62350468,0.000967753,Archaea,Euryarchaeota,Euryarchaeota,Methanothermus fervidus,AN,A
1284,49.88960868,0.000555466,Archaea,Crenarchaeota,Crenarchaeota,Sulfolobus metallicus,A,A
1284,54.90205476,0.000702442,Archaea,Crenarchaeota,Crenarchaeota,Sulfolobus metallicus,A,A
1284,59.94078449,0.001250253,Archaea,Crenarchaeota,Crenarchaeota,Sulfolobus metallicus,A,A
1284,64.99512979,0.001237119,Archaea,Crenarchaeota,Crenarchaeota,Sulfolobus metallicus,A,A
1284,69.98051918,0.00145774,Archaea,Crenarchaeota,Crenarchaeota,Sulfolobus metallicus,A,A
1284,75.17277633,0.00104587,Archaea,Crenarchaeota,Crenarchaeota,Sulfolobus metallicus,A,A
1285,49.89548385,0.000244964,Archaea,Crenarchaeota,Crenarchaeota,Sulfolobus metallicus,A,A
1285,54.86046476,0.00038556,Archaea,Crenarchaeota,Crenarchaeota,Sulfolobus metallicus,A,A
1285,59.8866711,0.000764212,Archaea,Crenarchaeota,Crenarchaeota,Sulfolobus metallicus,A,A
1285,65.04553255,0.000898013,Archaea,Crenarchaeota,Crenarchaeota,Sulfolobus metallicus,A,A
1285,70.05133042,0.00042418,Archaea,Crenarchaeota,Crenarchaeota,Sulfolobus metallicus,A,A
1286,16.39669421,0.006058442,Bacteria,Bacteria,Proteobacteria,Acinetobacter calcoaceticus,A,H
1286,17.14876033,0.007631149,Bacteria,Bacteria,Proteobacteria,Acinetobacter calcoaceticus,A,H
1286,18.13223141,0.007823298,Bacteria,Bacteria,Proteobacteria,Acinetobacter calcoaceticus,A,H
1286,18.82644628,0.009586383,Bacteria,Bacteria,Proteobacteria,Acinetobacter calcoaceticus,A,H
1286,19.75206612,0.009730815,Bacteria,Bacteria,Proteobacteria,Acinetobacter calcoaceticus,A,H
1286,20.38842975,0.008731897,Bacteria,Bacteria,Proteobacteria,Acinetobacter calcoaceticus,A,H
1286,21.14049587,0.011209366,Bacteria,Bacteria,Proteobacteria,Acinetobacter calcoaceticus,A,H
1286,21.71900826,0.01221035,Bacteria,Bacteria,Proteobacteria,Acinetobacter calcoaceticus,A,H
1286,22.47107438,0.012544963,Bacteria,Bacteria,Proteobacteria,Acinetobacter calcoaceticus,A,H
1286,23.2231405,0.011974813,Bacteria,Bacteria,Proteobacteria,Acinetobacter calcoaceticus,A,H
1286,23.91735537,0.011499803,Bacteria,Bacteria,Proteobacteria,Acinetobacter calcoaceticus,A,H
1286,24.55371901,0.012215171,Bacteria,Bacteria,Proteobacteria,Acinetobacter calcoaceticus,A,H
1286,25.24793388,0.014644923,Bacteria,Bacteria,Proteobacteria,Acinetobacter calcoaceticus,A,H
1286,26,0.014312869,Bacteria,Bacteria,Proteobacteria,Acinetobacter calcoaceticus,A,H
1286,26.5785124,0.015694805,Bacteria,Bacteria,Proteobacteria,Acinetobacter calcoaceticus,A,H
1286,27.27272727,0.016267414,Bacteria,Bacteria,Proteobacteria,Acinetobacter calcoaceticus,A,H
1286,28.14049587,0.017602224,Bacteria,Bacteria,Proteobacteria,Acinetobacter calcoaceticus,A,H
1286,29.00826446,0.016698937,Bacteria,Bacteria,Proteobacteria,Acinetobacter calcoaceticus,A,H
1286,29.70247934,0.017700118,Bacteria,Bacteria,Proteobacteria,Acinetobacter calcoaceticus,A,H
1286,30.57024793,0.018225403,Bacteria,Bacteria,Proteobacteria,Acinetobacter calcoaceticus,A,H
1286,31.32231405,0.017893349,Bacteria,Bacteria,Proteobacteria,Acinetobacter calcoaceticus,A,H
1286,32.13223141,0.017513774,Bacteria,Bacteria,Proteobacteria,Acinetobacter calcoaceticus,A,H
1286,32.94214876,0.019562771,Bacteria,Bacteria,Proteobacteria,Acinetobacter calcoaceticus,A,H
1286,33.75206612,0.019230815,Bacteria,Bacteria,Proteobacteria,Acinetobacter calcoaceticus,A,H
1286,34.50413223,0.017565427,Bacteria,Bacteria,Proteobacteria,Acinetobacter calcoaceticus,A,H
1286,35.54545455,0.017567198,Bacteria,Bacteria,Proteobacteria,Acinetobacter calcoaceticus,A,H
1286,36.6446281,0.019283353,Bacteria,Bacteria,Proteobacteria,Acinetobacter calcoaceticus,A,H
1286,37.51239669,0.016427686,Bacteria,Bacteria,Proteobacteria,Acinetobacter calcoaceticus,A,H
1286,38.95867769,0.011144431,Bacteria,Bacteria,Proteobacteria,Acinetobacter calcoaceticus,A,H
1287,63.89639627,0.003529234,Bacteria,Bacteria,Firmicutes,Ammonifex degensii,AN,M
1287,67.0806709,0.005112964,Bacteria,Bacteria,Firmicutes,Ammonifex degensii,AN,M
1287,69.9278134,0.006075153,Bacteria,Bacteria,Firmicutes,Ammonifex degensii,AN,M
1287,72.99280374,0.005024543,Bacteria,Bacteria,Firmicutes,Ammonifex degensii,AN,M
1287,75.80623302,0.003841907,Bacteria,Bacteria,Firmicutes,Ammonifex degensii,AN,M
1288,20.17766497,0.000301392,Archaea,Euryarchaeota,Euryarchaeota,Methanobacterium espanolae,AN,A
1288,25.35532995,0.000358137,Archaea,Euryarchaeota,Euryarchaeota,Methanobacterium espanolae,AN,A
1288,30.30456853,0.000399358,Archaea,Euryarchaeota,Euryarchaeota,Methanobacterium espanolae,AN,A
1288,35.32994924,0.000424518,Archaea,Euryarchaeota,Euryarchaeota,Methanobacterium espanolae,AN,A
1288,40.12690355,0.000334047,Archaea,Euryarchaeota,Euryarchaeota,Methanobacterium espanolae,AN,A
1289,19.75903614,0.001171352,Bacteria,Bacteria,Firmicutes,Clostridium celevecrescens,AN,H
1289,23.10814687,0.001546185,Bacteria,Bacteria,Firmicutes,Clostridium celevecrescens,AN,H
1289,29.76391279,0.004277108,Bacteria,Bacteria,Firmicutes,Clostridium celevecrescens,AN,H
1289,35.32243259,0.004879518,Bacteria,Bacteria,Firmicutes,Clostridium celevecrescens,AN,H
1290,20.09248977,0.000405861,Archaea,Euryarchaeota,Euryarchaeota,Methanohalophilus oregonense,AN,A
1290,24.14657802,0.000644687,Archaea,Euryarchaeota,Euryarchaeota,Methanohalophilus oregonense,AN,A
1290,30.46202718,0.001021007,Archaea,Euryarchaeota,Euryarchaeota,Methanohalophilus oregonense,AN,A
1290,35.40418594,0.001205881,Archaea,Euryarchaeota,Euryarchaeota,Methanohalophilus oregonense,AN,A
1290,37.41450318,0.001199029,Archaea,Euryarchaeota,Euryarchaeota,Methanohalophilus oregonense,AN,A
1290,41.25409387,0.000553978,Archaea,Euryarchaeota,Euryarchaeota,Methanohalophilus oregonense,AN,A
1291,50.25425146,0.004974779,Bacteria,Bacteria,Deinococcus-Thermus,Thermus brockianus,A,H
1291,55.01477558,0.006801673,Bacteria,Bacteria,Deinococcus-Thermus,Thermus brockianus,A,H
1291,60.27822693,0.010326996,Bacteria,Bacteria,Deinococcus-Thermus,Thermus brockianus,A,H
1291,65.36994703,0.010833343,Bacteria,Bacteria,Deinococcus-Thermus,Thermus brockianus,A,H
1291,70.44717034,0.01052207,Bacteria,Bacteria,Deinococcus-Thermus,Thermus brockianus,A,H
1291,75.28073599,0.00980184,Bacteria,Bacteria,Deinococcus-Thermus,Thermus brockianus,A,H
1292,50.33732924,0.002993699,Bacteria,Bacteria,Deinococcus-Thermus,Thermus igniterrae,A,H
1292,55.20713688,0.004317517,Bacteria,Bacteria,Deinococcus-Thermus,Thermus igniterrae,A,H
1292,60.32283245,0.00617608,Bacteria,Bacteria,Deinococcus-Thermus,Thermus igniterrae,A,H
1292,65.08948982,0.00834889,Bacteria,Bacteria,Deinococcus-Thermus,Thermus igniterrae,A,H
1292,70.32283245,0.01017608,Bacteria,Bacteria,Deinococcus-Thermus,Thermus igniterrae,A,H
1292,75.16030109,0.009675978,Bacteria,Bacteria,Deinococcus-Thermus,Thermus igniterrae,A,H
1292,80.13939225,0.003830053,Bacteria,Bacteria,Deinococcus-Thermus,Thermus igniterrae,A,H
1293,49.9910789,0.00346518,Bacteria,Bacteria,Deinococcus-Thermus,Thermus scotoductus,A,H
1293,55.2194034,0.005009349,Bacteria,Bacteria,Deinococcus-Thermus,Thermus scotoductus,A,H
1293,60.33231112,0.006710677,Bacteria,Bacteria,Deinococcus-Thermus,Thermus scotoductus,A,H
1293,65.32311124,0.008191804,Bacteria,Bacteria,Deinococcus-Thermus,Thermus scotoductus,A,H
1293,70.30331754,0.009075439,Bacteria,Bacteria,Deinococcus-Thermus,Thermus scotoductus,A,H
1293,75.25229997,0.008198049,Bacteria,Bacteria,Deinococcus-Thermus,Thermus scotoductus,A,H
1294,50.23752439,0.004031373,Bacteria,Bacteria,Deinococcus-Thermus,Thermus sp.,A,H
1294,55.11290772,0.005669659,Bacteria,Bacteria,Deinococcus-Thermus,Thermus sp.,A,H
1294,60.11987733,0.008062745,Bacteria,Bacteria,Deinococcus-Thermus,Thermus sp.,A,H
1294,65.10175634,0.009040721,Bacteria,Bacteria,Deinococcus-Thermus,Thermus sp.,A,H
1294,70.29662671,0.008698076,Bacteria,Bacteria,Deinococcus-Thermus,Thermus sp.,A,H
1294,75.37217731,0.008292464,Bacteria,Bacteria,Deinococcus-Thermus,Thermus sp.,A,H
1295,10.94202899,0.000341247,Bacteria,Bacteria,Firmicutes,Bacillus halodenitrificans,FA,H
1295,15.14492754,0.000749358,Bacteria,Bacteria,Firmicutes,Bacillus halodenitrificans,FA,H
1295,18.91304348,0.001685622,Bacteria,Bacteria,Firmicutes,Bacillus halodenitrificans,FA,H
1295,23.33333333,0.002421297,Bacteria,Bacteria,Firmicutes,Bacillus halodenitrificans,FA,H
1295,26.66666667,0.003659128,Bacteria,Bacteria,Firmicutes,Bacillus halodenitrificans,FA,H
1295,32.46376812,0.005781229,Bacteria,Bacteria,Firmicutes,Bacillus halodenitrificans,FA,H
1295,34.05797101,0.006337113,Bacteria,Bacteria,Firmicutes,Bacillus halodenitrificans,FA,H
1295,35.94202899,0.008630522,Bacteria,Bacteria,Firmicutes,Bacillus halodenitrificans,FA,H
1295,37.75362319,0.009211856,Bacteria,Bacteria,Firmicutes,Bacillus halodenitrificans,FA,H
1295,41.52173913,0.008486489,Bacteria,Bacteria,Firmicutes,Bacillus halodenitrificans,FA,H
1295,43.4057971,0.00541736,Bacteria,Bacteria,Firmicutes,Bacillus halodenitrificans,FA,H
1295,44.71014493,0.002674792,Bacteria,Bacteria,Firmicutes,Bacillus halodenitrificans,FA,H
1296,18.07427807,0.00029949,Archaea,Euryarchaeota,Euryarchaeota,Methanosarcina semesiae,AN,A
1296,28.04339521,0.000888592,Archaea,Euryarchaeota,Euryarchaeota,Methanosarcina semesiae,AN,A
1296,30.87061033,0.000908113,Archaea,Euryarchaeota,Euryarchaeota,Methanosarcina semesiae,AN,A
1296,32.98083352,0.000964068,Archaea,Euryarchaeota,Euryarchaeota,Methanosarcina semesiae,AN,A
1296,35.1375402,0.000919415,Archaea,Euryarchaeota,Euryarchaeota,Methanosarcina semesiae,AN,A
1296,37.11913783,0.000774314,Archaea,Euryarchaeota,Euryarchaeota,Methanosarcina semesiae,AN,A
1296,38.92881021,0.00056468,Archaea,Euryarchaeota,Euryarchaeota,Methanosarcina semesiae,AN,A
1297,20.09981216,0.001900046,Archaea,Euryarchaeota,Euryarchaeota,Methanosarcina semesiae,AN,A
1297,25.0111433,0.002306,Archaea,Euryarchaeota,Euryarchaeota,Methanosarcina semesiae,AN,A
1297,30.08039097,0.002618451,Archaea,Euryarchaeota,Euryarchaeota,Methanosarcina semesiae,AN,A
1297,30.98904773,0.002869235,Archaea,Euryarchaeota,Euryarchaeota,Methanosarcina semesiae,AN,A
1297,35.08023178,0.002772905,Archaea,Euryarchaeota,Euryarchaeota,Methanosarcina semesiae,AN,A
1297,35.95832405,0.002678883,Archaea,Euryarchaeota,Euryarchaeota,Methanosarcina semesiae,AN,A
1297,37.04081633,0.002390749,Archaea,Euryarchaeota,Euryarchaeota,Methanosarcina semesiae,AN,A
1298,18.01569614,0.000263612,Archaea,Euryarchaeota,Euryarchaeota,Methanosarcina semesiae,AN,A
1298,28.01346748,0.00117597,Archaea,Euryarchaeota,Euryarchaeota,Methanosarcina semesiae,AN,A
1298,30.95912,0.001281612,Archaea,Euryarchaeota,Euryarchaeota,Methanosarcina semesiae,AN,A
1298,33.16294693,0.001768535,Archaea,Euryarchaeota,Euryarchaeota,Methanosarcina semesiae,AN,A
1298,34.98981184,0.001752855,Archaea,Euryarchaeota,Euryarchaeota,Methanosarcina semesiae,AN,A
1298,37.16625808,0.001930889,Archaea,Euryarchaeota,Euryarchaeota,Methanosarcina semesiae,AN,A
1298,39.19051864,0.001642078,Archaea,Euryarchaeota,Euryarchaeota,Methanosarcina semesiae,AN,A
1299,19.39318332,0.000346491,Bacteria,Bacteria,Cyanobacteria,Prochlorothrix hollandica,A,A
1299,20.47468851,0.000410819,Bacteria,Bacteria,Cyanobacteria,Prochlorothrix hollandica,A,A
1299,24.59482786,0.000480994,Bacteria,Bacteria,Cyanobacteria,Prochlorothrix hollandica,A,A
1299,29.8309952,0.000368421,Bacteria,Bacteria,Cyanobacteria,Prochlorothrix hollandica,A,A
1300,32.07217143,0.00224736,Archaea,Euryarchaeota,Euryarchaeota,Methanohalophilus portucalensis,AN,A
1300,42.12824292,0.003657617,Archaea,Euryarchaeota,Euryarchaeota,Methanohalophilus portucalensis,AN,A
1300,47.98018945,0.00260181,Archaea,Euryarchaeota,Euryarchaeota,Methanohalophilus portucalensis,AN,A
1300,50.86550057,0.002232278,Archaea,Euryarchaeota,Euryarchaeota,Methanohalophilus portucalensis,AN,A
1301,31.96703738,0.00147813,Archaea,Euryarchaeota,Euryarchaeota,Methanohalophilus portucalensis,AN,A
1301,37.08830229,0.001576169,Archaea,Euryarchaeota,Euryarchaeota,Methanohalophilus portucalensis,AN,A
1301,42.13721024,0.001772247,Archaea,Euryarchaeota,Euryarchaeota,Methanohalophilus portucalensis,AN,A
1302,31.97816922,0.001206637,Archaea,Euryarchaeota,Euryarchaeota,Methanohalophilus portucalensis,AN,A
1302,37.01965594,0.00158371,Archaea,Euryarchaeota,Euryarchaeota,Methanohalophilus portucalensis,AN,A
1302,42.00826642,0.00158371,Archaea,Euryarchaeota,Euryarchaeota,Methanohalophilus portucalensis,AN,A
1303,25.0359208,0.000520362,Archaea,Euryarchaeota,Euryarchaeota,Methanohalophilus portucalensis,AN,A
1303,35.93863058,0.001282051,Archaea,Euryarchaeota,Euryarchaeota,Methanohalophilus portucalensis,AN,A
1303,37.01409002,0.001719457,Archaea,Euryarchaeota,Euryarchaeota,Methanohalophilus portucalensis,AN,A
1303,42.02898401,0.001078431,Archaea,Euryarchaeota,Euryarchaeota,Methanohalophilus portucalensis,AN,A
1304,36.92287078,0.00061086,Archaea,Euryarchaeota,Euryarchaeota,Methanohalophilus portucalensis,AN,A
1304,42.03300384,0.000980392,Archaea,Euryarchaeota,Euryarchaeota,Methanohalophilus portucalensis,AN,A
1304,45.12858306,0.000482655,Archaea,Euryarchaeota,Euryarchaeota,Methanohalophilus portucalensis,AN,A
1304,47.94122801,0.000218703,Archaea,Euryarchaeota,Euryarchaeota,Methanohalophilus portucalensis,AN,A
1305,50,0.000833333,Archaea,Archaea,Euryarchaeota,Methanomethylovorans thermophila,AN,H
1306,45,0.001798092,Bacteria,Bacteria,Firmicutes,Bacillus infernus,AN,H
1306,50.05434783,0.005249685,Bacteria,Bacteria,Firmicutes,Bacillus infernus,AN,H
1306,55.10869565,0.010978711,Bacteria,Bacteria,Firmicutes,Bacillus infernus,AN,H
1306,60.24456522,0.019452415,Bacteria,Bacteria,Firmicutes,Bacillus infernus,AN,H
1307,35.22822601,0.002326569,Bacteria,Bacteria,Deinococcus-Thermus,Thermus chliarophilus,FA,H
1307,40.41450777,0.004084423,Bacteria,Bacteria,Deinococcus-Thermus,Thermus chliarophilus,FA,H
1307,45.63039724,0.006221009,Bacteria,Bacteria,Deinococcus-Thermus,Thermus chliarophilus,FA,H
1307,50.47865778,0.007821675,Bacteria,Bacteria,Deinococcus-Thermus,Thermus chliarophilus,FA,H
1307,55.2578337,0.006455301,Bacteria,Bacteria,Deinococcus-Thermus,Thermus chliarophilus,FA,H
1307,60.36516161,0.003036537,Bacteria,Bacteria,Deinococcus-Thermus,Thermus chliarophilus,FA,H
1308,35.33432026,0.001600358,Bacteria,Bacteria,Deinococcus-Thermus,Thermus ruber,FA,H
1308,40.25166543,0.002001398,Bacteria,Bacteria,Deinococcus-Thermus,Thermus ruber,FA,H
1308,45.47248951,0.004201106,Bacteria,Bacteria,Deinococcus-Thermus,Thermus ruber,FA,H
1308,50.29854429,0.005517723,Bacteria,Bacteria,Deinococcus-Thermus,Thermus ruber,FA,H
1308,55.39106834,0.00607626,Bacteria,Bacteria,Deinococcus-Thermus,Thermus ruber,FA,H
1308,60.1801135,0.006919463,Bacteria,Bacteria,Deinococcus-Thermus,Thermus ruber,FA,H
1308,65.03084135,0.006468357,Bacteria,Bacteria,Deinococcus-Thermus,Thermus ruber,FA,H
1309,40.17024426,0.000959886,Bacteria,Bacteria,Deinococcus-Thermus,Thermus silvanus,FA,H
1309,45.51690106,0.002685871,Bacteria,Bacteria,Deinococcus-Thermus,Thermus silvanus,FA,H
1309,50.57241549,0.004854326,Bacteria,Bacteria,Deinococcus-Thermus,Thermus silvanus,FA,H
1309,55.53663953,0.005855025,Bacteria,Bacteria,Deinococcus-Thermus,Thermus silvanus,FA,H
1309,60.35529238,0.004993626,Bacteria,Bacteria,Deinococcus-Thermus,Thermus silvanus,FA,H
1309,65.64766839,0.001858603,Bacteria,Bacteria,Deinococcus-Thermus,Thermus silvanus,FA,H
1310,28.00679497,0.001418549,Bacteria,Bacteria,Proteobacteria,Nitratifractor salsuginis,microA,A
1310,29.9430071,0.002610952,Bacteria,Bacteria,Proteobacteria,Nitratifractor salsuginis,microA,A
1310,34.88835578,0.005784293,Bacteria,Bacteria,Proteobacteria,Nitratifractor salsuginis,microA,A
1310,36.76735412,0.006267569,Bacteria,Bacteria,Proteobacteria,Nitratifractor salsuginis,microA,A
1311,39.99098717,0.0017436,Bacteria,Bacteria,Proteobacteria,Nitratiruptor tergarcus,microA,A
1311,45.0311031,0.003903616,Bacteria,Bacteria,Proteobacteria,Nitratiruptor tergarcus,microA,A
1311,50.00030926,0.005982693,Bacteria,Bacteria,Proteobacteria,Nitratiruptor tergarcus,microA,A
1311,55.11531121,0.008041271,Bacteria,Bacteria,Proteobacteria,Nitratiruptor tergarcus,microA,A
1312,19.7012239,0.000182685,Bacteria,Bacteria,Firmicutes,Sulfobacillus thermotolerans,FA,M
1312,25.06389489,0.001480494,Bacteria,Bacteria,Firmicutes,Sulfobacillus thermotolerans,FA,M
1312,30.12958963,0.003015209,Bacteria,Bacteria,Firmicutes,Sulfobacillus thermotolerans,FA,M
1312,35.04409647,0.004579621,Bacteria,Bacteria,Firmicutes,Sulfobacillus thermotolerans,FA,M
1312,40.09089273,0.005493048,Bacteria,Bacteria,Firmicutes,Sulfobacillus thermotolerans,FA,M
1312,44.93790497,0.004838575,Bacteria,Bacteria,Firmicutes,Sulfobacillus thermotolerans,FA,M
1312,50.35907127,0.003059418,Bacteria,Bacteria,Firmicutes,Sulfobacillus thermotolerans,FA,M
1312,54.91540677,0.002848947,Bacteria,Bacteria,Firmicutes,Sulfobacillus thermotolerans,FA,M
1312,60.06569474,0.002164664,Bacteria,Bacteria,Firmicutes,Sulfobacillus thermotolerans,FA,M
1313,36,0.000114608,Archaea,Archaea,Euryarchaeota,Methanocella paludicola,AN,H
1314,23.52906164,0.00134929,Archaea,Euryarchaeota,Euryarchaeota,Methanomicrococcus blatticola,AN,H
1314,28.11315139,0.001940146,Archaea,Euryarchaeota,Euryarchaeota,Methanomicrococcus blatticola,AN,H
1314,33.34067438,0.002557885,Archaea,Euryarchaeota,Euryarchaeota,Methanomicrococcus blatticola,AN,H
1314,39.08097973,0.003772135,Archaea,Euryarchaeota,Euryarchaeota,Methanomicrococcus blatticola,AN,H
1315,24.98864368,0.00058725,Bacteria,Bacteria,Cyanobacteria,Anacystis nidulans,A,A
1315,30.06195873,0.00121698,Bacteria,Bacteria,Cyanobacteria,Anacystis nidulans,A,A
1315,32.61999284,0.001668,Bacteria,Bacteria,Cyanobacteria,Anacystis nidulans,A,A
1315,35.01579387,0.001953756,Bacteria,Bacteria,Cyanobacteria,Anacystis nidulans,A,A
1315,39.32938089,0.002301798,Bacteria,Bacteria,Cyanobacteria,Anacystis nidulans,A,A
1315,41.32981033,0.002456443,Bacteria,Bacteria,Cyanobacteria,Anacystis nidulans,A,A
1315,42.799833,0.002270932,Bacteria,Bacteria,Cyanobacteria,Anacystis nidulans,A,A
1315,44.24055827,0.001681801,Bacteria,Bacteria,Cyanobacteria,Anacystis nidulans,A,A
1316,25.00668019,0.000485117,Bacteria,Bacteria,Cyanobacteria,Anabaena variabilis,A,A
1316,30.01357509,0.000691794,Bacteria,Bacteria,Cyanobacteria,Anabaena variabilis,A,A
1316,32.55300012,0.000807272,Bacteria,Bacteria,Cyanobacteria,Anabaena variabilis,A,A
1316,34.80536801,0.000830492,Bacteria,Bacteria,Cyanobacteria,Anabaena variabilis,A,A
1316,37.48431349,0.000532543,Bacteria,Bacteria,Cyanobacteria,Anabaena variabilis,A,A
1317,25.08598354,0.000339187,Bacteria,Bacteria,Cyanobacteria,Nostoc muscorum,A,A
1317,29.9497316,0.000502165,Bacteria,Bacteria,Cyanobacteria,Nostoc muscorum,A,A
1317,32.48457593,0.000588468,Bacteria,Bacteria,Cyanobacteria,Nostoc muscorum,A,A
1317,34.81166647,0.000436581,Bacteria,Bacteria,Cyanobacteria,Nostoc muscorum,A,A
1318,14.95072928,0.000426856,Archaea,Euryarchaeota,Euryarchaeota,Methanococcoides methylutens,AN,H
1318,19.85746686,0.000609002,Archaea,Euryarchaeota,Euryarchaeota,Methanococcoides methylutens,AN,H
1318,24.95346655,0.000958198,Archaea,Euryarchaeota,Euryarchaeota,Methanococcoides methylutens,AN,H
1318,29.98038296,0.001516391,Archaea,Euryarchaeota,Euryarchaeota,Methanococcoides methylutens,AN,H
1318,34.80343852,0.001740377,Archaea,Euryarchaeota,Euryarchaeota,Methanococcoides methylutens,AN,H
1319,79.87551867,0.002140647,Archaea,Crenarchaeota,Crenarchaeota,Pyrodictium abyssi,AN,H
1319,84.97925311,0.004480397,Archaea,Crenarchaeota,Crenarchaeota,Pyrodictium abyssi,AN,H
1319,89.95850622,0.007242963,Archaea,Crenarchaeota,Crenarchaeota,Pyrodictium abyssi,AN,H
1319,91.82572614,0.009754208,Archaea,Crenarchaeota,Crenarchaeota,Pyrodictium abyssi,AN,H
